Date    ,Teams                                                       ,Score         ,Map        ,Event                                                                ,Series
19-4-19 ,"['Liquid', 'Ghost']"                                       ,"['16', '3']" ,Mirage     ,ESL Pro League Season 9 Americas                                     ,8383
19-4-19 ,"['Ghost', 'Liquid']"                                       ,"['10', '16']",Dust2      ,ESL Pro League Season 9 Americas                                     ,8383
19-4-19 ,"['Complexity', 'Lazarus']"                                 ,"['19', '17']",Mirage     ,ESL Pro League Season 9 Americas                                     ,8382
19-4-19 ,"['Lazarus', 'Complexity']"                                 ,"['13', '16']",Nuke       ,ESL Pro League Season 9 Americas                                     ,8382
19-4-19 ,"['Epsilon', 'Ambush']"                                     ,"['16', '4']" ,Overpass   ,Copenhagen Games 2019                                                ,8381
19-4-19 ,"['Epsilon', 'Ambush']"                                     ,"['16', '2']" ,Mirage     ,Copenhagen Games 2019                                                ,8381
19-4-19 ,"['forZe', 'Movistar Riders']"                              ,"['17', '19']",Mirage     ,Copenhagen Games 2019                                                ,8380
19-4-19 ,"['Tricked', 'Söderberg & Partners']"                       ,"['16', '5']" ,Mirage     ,Copenhagen Games 2019                                                ,8379
19-4-19 ,"['Tricked', 'Söderberg & Partners']"                       ,"['16', '11']",Dust2      ,Copenhagen Games 2019                                                ,8379
19-4-19 ,"['Gambit Youngsters', 'Sprout']"                           ,"['16', '19']",Mirage     ,Copenhagen Games 2019                                                ,8378
19-4-19 ,"['Sprout', 'Gambit Youngsters']"                           ,"['16', '3']" ,Inferno    ,Copenhagen Games 2019                                                ,8378
19-4-19 ,"['EHOME', 'BOOT-d[S]']"                                    ,"['16', '5']" ,Dust2      ,Asian Development League 2019 - Season 1                             ,8377
19-4-19 ,"['EHOME', 'BOOT-d[S]']"                                    ,"['14', '16']",Inferno    ,Asian Development League 2019 - Season 1                             ,8377
19-4-19 ,"['EHOME', 'BOOT-d[S]']"                                    ,"['13', '16']",Nuke       ,Asian Development League 2019 - Season 1                             ,8377
19-4-19 ,"['TYLOO', '5POWER']"                                       ,"['14', '16']",Dust2      ,ESL Pro League Season 9 Asia-Pacific                                 ,8376
19-4-19 ,"['5POWER', 'TYLOO']"                                       ,"['9', '16']" ,Mirage     ,ESL Pro League Season 9 Asia-Pacific                                 ,8376
19-4-19 ,"['5POWER', 'TYLOO']"                                       ,"['16', '12']",Inferno    ,ESL Pro League Season 9 Asia-Pacific                                 ,8376
19-4-19 ,"['ACES Ladies', 'Monolith fe']"                            ,"['5', '16']" ,Train      ,Copenhagen Games 2019 Female                                         ,8375
19-4-19 ,"['Assassins', 'Wildfire fe']"                              ,"['16', '7']" ,Inferno    ,Copenhagen Games 2019 Female                                         ,8374
19-4-19 ,"['Assassins', 'Wildfire fe']"                              ,"['16', '2']" ,Overpass   ,Copenhagen Games 2019 Female                                         ,8374
19-4-19 ,"['ACES Ladies', 'Monolith fe']"                            ,"['14', '16']",Nuke       ,Copenhagen Games 2019 Female                                         ,8373
19-4-19 ,"['plan-B fe', 'Crowns fe']"                                ,"['16', '7']" ,Train      ,Copenhagen Games 2019 Female                                         ,8372
19-4-19 ,"['Crowns fe', 'plan-B fe']"                                ,"['16', '19']",Nuke       ,Copenhagen Games 2019 Female                                         ,8372
19-4-19 ,"['forZe', 'Ambush']"                                       ,"['16', '14']",Inferno    ,Copenhagen Games 2019                                                ,8371
19-4-19 ,"['Ambush', 'forZe']"                                       ,"['10', '16']",Train      ,Copenhagen Games 2019                                                ,8371
19-4-19 ,"['Sprout', 'Söderberg & Partners']"                        ,"['19', '16']",Nuke       ,Copenhagen Games 2019                                                ,8370
19-4-19 ,"['Sprout', 'Söderberg & Partners']"                        ,"['16', '10']",Inferno    ,Copenhagen Games 2019                                                ,8370
19-4-19 ,"['Movistar Riders', 'Epsilon']"                            ,"['16', '10']",Vertigo    ,Copenhagen Games 2019                                                ,8369
19-4-19 ,"['Movistar Riders', 'Epsilon']"                            ,"['2', '16']" ,Mirage     ,Copenhagen Games 2019                                                ,8369
19-4-19 ,"['Epsilon', 'Movistar Riders']"                            ,"['6', '16']" ,Inferno    ,Copenhagen Games 2019                                                ,8369
19-4-19 ,"['Tricked', 'Gambit Youngsters']"                          ,"['14', '16']",Overpass   ,Copenhagen Games 2019                                                ,8368
19-4-19 ,"['Tricked', 'Gambit Youngsters']"                          ,"['16', '9']" ,Inferno    ,Copenhagen Games 2019                                                ,8368
19-4-19 ,"['Tricked', 'Gambit Youngsters']"                          ,"['16', '12']",Nuke       ,Copenhagen Games 2019                                                ,8368
19-4-19 ,"['Dignitas fe', 'eParadise Angels']"                       ,"['16', '4']" ,Mirage     ,Copenhagen Games 2019 Female                                         ,8367
19-4-19 ,"['Dignitas fe', 'eParadise Angels']"                       ,"['16', '6']" ,Overpass   ,Copenhagen Games 2019 Female                                         ,8367
19-4-19 ,"['ViCi', 'MVP PK']"                                        ,"['11', '16']",Inferno    ,ESL Pro League Season 9 Asia-Pacific                                 ,8366
19-4-19 ,"['MVP PK', 'ViCi']"                                        ,"['16', '14']",Overpass   ,ESL Pro League Season 9 Asia-Pacific                                 ,8366
19-4-19 ,"['Natus Vincere', 'Windigo']"                              ,"['20', '22']",Overpass   ,ESL Pro League Season 9 Europe                                       ,8365
19-4-19 ,"['Windigo', 'Natus Vincere']"                              ,"['12', '16']",Train      ,ESL Pro League Season 9 Europe                                       ,8365
19-4-19 ,"['Natus Vincere', 'Windigo']"                              ,"['16', '14']",Dust2      ,ESL Pro League Season 9 Europe                                       ,8365
19-4-19 ,"['Singularity fe', 'CLG Red']"                             ,"['10', '16']",Mirage     ,Copenhagen Games 2019 Female                                         ,8364
19-4-19 ,"['Singularity fe', 'CLG Red']"                             ,"['4', '16']" ,Train      ,Copenhagen Games 2019 Female                                         ,8364
19-4-19 ,"['Giants fe', 'Besiktas']"                                 ,"['6', '16']" ,Inferno    ,Copenhagen Games 2019 Female                                         ,8363
19-4-19 ,"['Besiktas', 'Giants fe']"                                 ,"['16', '5']" ,Mirage     ,Copenhagen Games 2019 Female                                         ,8363
19-4-19 ,"['N47', 'Lazarus fe']"                                     ,"['16', '10']",Overpass   ,Copenhagen Games 2019 Female                                         ,8362
19-4-19 ,"['Lazarus fe', 'N47']"                                     ,"['16', '9']" ,Train      ,Copenhagen Games 2019 Female                                         ,8362
19-4-19 ,"['N47', 'Lazarus fe']"                                     ,"['12', '16']",Mirage     ,Copenhagen Games 2019 Female                                         ,8362
19-4-19 ,"['PENSIONERS+2', 'REXO fe']"                               ,"['13', '16']",Train      ,Copenhagen Games 2019 Female                                         ,8361
19-4-19 ,"['PENSIONERS+2', 'REXO fe']"                               ,"['16', '6']" ,Overpass   ,Copenhagen Games 2019 Female                                         ,8361
19-4-19 ,"['PENSIONERS+2', 'REXO fe']"                               ,"['16', '14']",Inferno    ,Copenhagen Games 2019 Female                                         ,8361
19-4-19 ,"['AVANGAR', 'eUnited']"                                    ,"['25', '23']",Inferno    ,DreamHack Open Rio 2019                                              ,8360
19-4-19 ,"['forZe', 'Epsilon']"                                      ,"['16', '4']" ,Inferno    ,Copenhagen Games 2019                                                ,8359
19-4-19 ,"['Epsilon', 'forZe']"                                      ,"['13', '16']",Mirage     ,Copenhagen Games 2019                                                ,8359
19-4-19 ,"['Söderberg & Partners', 'Gambit Youngsters']"             ,"['16', '8']" ,Mirage     ,Copenhagen Games 2019                                                ,8358
19-4-19 ,"['Gambit Youngsters', 'Söderberg & Partners']"             ,"['16', '13']",Inferno    ,Copenhagen Games 2019                                                ,8358
19-4-19 ,"['Söderberg & Partners', 'Gambit Youngsters']"             ,"['16', '10']",Nuke       ,Copenhagen Games 2019                                                ,8358
19-4-19 ,"['Sprout', 'Tricked']"                                     ,"['6', '16']" ,Overpass   ,Copenhagen Games 2019                                                ,8357
19-4-19 ,"['Sprout', 'Tricked']"                                     ,"['14', '16']",Mirage     ,Copenhagen Games 2019                                                ,8357
19-4-19 ,"['Movistar Riders', 'Ambush']"                             ,"['16', '4']" ,Inferno    ,Copenhagen Games 2019                                                ,8356
19-4-19 ,"['Movistar Riders', 'Ambush']"                             ,"['16', '11']",Overpass   ,Copenhagen Games 2019                                                ,8356
19-4-19 ,"['W7M', 'Valiance']"                                       ,"['13', '16']",Mirage     ,DreamHack Open Rio 2019                                              ,8355
19-4-19 ,"['G2', 'fnatic']"                                          ,"['16', '11']",Nuke       ,ESL Pro League Season 9 Europe                                       ,8354
19-4-19 ,"['fnatic', 'G2']"                                          ,"['17', '19']",Inferno    ,ESL Pro League Season 9 Europe                                       ,8354
20-4-19 ,"['INTZ', 'FURIA']"                                         ,"['16', '11']",Mirage     ,DreamHack Open Rio 2019                                              ,8353
20-4-19 ,"['Sharks', 'Redemption POA']"                              ,"['16', '9']" ,Train      ,DreamHack Open Rio 2019                                              ,8352
20-4-19 ,"['MIBR', 'Luminosity']"                                    ,"['7', '16']" ,Inferno    ,ESL Pro League Season 9 Americas                                     ,8351
20-4-19 ,"['Luminosity', 'MIBR']"                                    ,"['16', '8']" ,Train      ,ESL Pro League Season 9 Americas                                     ,8351
20-4-19 ,"['INTZ', 'AVANGAR']"                                       ,"['8', '16']" ,Mirage     ,DreamHack Open Rio 2019                                              ,8350
20-4-19 ,"['Valiance', 'Sharks']"                                    ,"['12', '16']",Train      ,DreamHack Open Rio 2019                                              ,8349
20-4-19 ,"['Cloud9', 'Envy']"                                        ,"['16', '8']" ,Inferno    ,ESL Pro League Season 9 Americas                                     ,8348
20-4-19 ,"['Cloud9', 'Envy']"                                        ,"['16', '11']",Mirage     ,ESL Pro League Season 9 Americas                                     ,8348
20-4-19 ,"['TYLOO', 'MVP PK']"                                       ,"['16', '7']" ,Inferno    ,ESL Pro League Season 9 Asia-Pacific                                 ,8347
20-4-19 ,"['MVP PK', 'TYLOO']"                                       ,"['20', '22']",Mirage     ,ESL Pro League Season 9 Asia-Pacific                                 ,8347
20-4-19 ,"['STEP', 'Endpoint']"                                      ,"['16', '5']" ,Nuke       ,Copenhagen Games 2019 B Tournament                                   ,8346
20-4-19 ,"['Endpoint', 'STEP']"                                      ,"['9', '16']" ,Overpass   ,Copenhagen Games 2019 B Tournament                                   ,8346
20-4-19 ,"['PENSIONERS+2', 'CLG Red']"                               ,"['8', '16']" ,Overpass   ,Copenhagen Games 2019 Female                                         ,8345
20-4-19 ,"['CLG Red', 'PENSIONERS+2']"                               ,"['16', '2']" ,Train      ,Copenhagen Games 2019 Female                                         ,8345
20-4-19 ,"['Lazarus fe', 'Besiktas']"                                ,"['10', '16']",Inferno    ,Copenhagen Games 2019 Female                                         ,8344
20-4-19 ,"['Lazarus fe', 'Besiktas']"                                ,"['5', '16']" ,Mirage     ,Copenhagen Games 2019 Female                                         ,8344
20-4-19 ,"['Copenhagen Flames', 'Vulkanbet']"                        ,"['13', '16']",Train      ,Copenhagen Games 2019 B Tournament                                   ,8343
20-4-19 ,"['Copenhagen Flames', 'Vulkanbet']"                        ,"['11', '16']",Vertigo    ,Copenhagen Games 2019 B Tournament                                   ,8343
20-4-19 ,"['plan-B fe', 'Assassins']"                                ,"['20', '22']",Mirage     ,Copenhagen Games 2019 Female                                         ,8342
20-4-19 ,"['plan-B fe', 'Assassins']"                                ,"['12', '16']",Dust2      ,Copenhagen Games 2019 Female                                         ,8342
20-4-19 ,"['POWEROUTAGE', 'SJ']"                                     ,"['16', '9']" ,Overpass   ,Copenhagen Games 2019 B Tournament                                   ,8341
20-4-19 ,"['POWEROUTAGE', 'SJ']"                                     ,"['5', '16']" ,Train      ,Copenhagen Games 2019 B Tournament                                   ,8341
20-4-19 ,"['SJ', 'POWEROUTAGE']"                                     ,"['16', '3']" ,Mirage     ,Copenhagen Games 2019 B Tournament                                   ,8341
20-4-19 ,"['Dignitas fe', 'Monolith fe']"                            ,"['16', '8']" ,Nuke       ,Copenhagen Games 2019 Female                                         ,8340
20-4-19 ,"['Monolith fe', 'Dignitas fe']"                            ,"['8', '16']" ,Inferno    ,Copenhagen Games 2019 Female                                         ,8340
20-4-19 ,"['Apeks', 'AGF']"                                          ,"['7', '16']" ,Nuke       ,Copenhagen Games 2019 B Tournament                                   ,8339
20-4-19 ,"['AGF', 'Apeks']"                                          ,"['10', '16']",Train      ,Copenhagen Games 2019 B Tournament                                   ,8339
20-4-19 ,"['Apeks', 'AGF']"                                          ,"['13', '16']",Dust2      ,Copenhagen Games 2019 B Tournament                                   ,8339
20-4-19 ,"['Tricked', 'forZe']"                                      ,"['7', '16']" ,Inferno    ,Copenhagen Games 2019                                                ,8338
20-4-19 ,"['forZe', 'Tricked']"                                      ,"['16', '7']" ,Dust2      ,Copenhagen Games 2019                                                ,8338
20-4-19 ,"['ViCi', '5POWER']"                                        ,"['9', '16']" ,Dust2      ,ESL Pro League Season 9 Asia-Pacific                                 ,8337
20-4-19 ,"['5POWER', 'ViCi']"                                        ,"['9', '16']" ,Nuke       ,ESL Pro League Season 9 Asia-Pacific                                 ,8337
20-4-19 ,"['5POWER', 'ViCi']"                                        ,"['12', '16']",Mirage     ,ESL Pro League Season 9 Asia-Pacific                                 ,8337
20-4-19 ,"['PSYCHOACTIVE', 'Akopalipsa']"                            ,"['10', '16']",Train      ,CSadria Clan Championship Season 3 Finals                            ,8336
20-4-19 ,"['PSYCHOACTIVE', 'Akopalipsa']"                            ,"['3', '16']" ,Mirage     ,CSadria Clan Championship Season 3 Finals                            ,8336
20-4-19 ,"['Besiktas', 'CLG Red']"                                   ,"['16', '8']" ,Mirage     ,Copenhagen Games 2019 Female                                         ,8335
20-4-19 ,"['Besiktas', 'CLG Red']"                                   ,"['13', '16']",Train      ,Copenhagen Games 2019 Female                                         ,8335
20-4-19 ,"['CLG Red', 'Besiktas']"                                   ,"['16', '12']",Inferno    ,Copenhagen Games 2019 Female                                         ,8335
20-4-19 ,"['Assassins', 'Dignitas fe']"                              ,"['16', '12']",Inferno    ,Copenhagen Games 2019 Female                                         ,8334
20-4-19 ,"['Assassins', 'Dignitas fe']"                              ,"['16', '4']" ,Nuke       ,Copenhagen Games 2019 Female                                         ,8334
20-4-19 ,"['AGF', 'SJ']"                                             ,"['16', '4']" ,Overpass   ,Copenhagen Games 2019 B Tournament                                   ,8333
20-4-19 ,"['AGF', 'SJ']"                                             ,"['5', '16']" ,Inferno    ,Copenhagen Games 2019 B Tournament                                   ,8333
20-4-19 ,"['AGF', 'SJ']"                                             ,"['16', '13']",Nuke       ,Copenhagen Games 2019 B Tournament                                   ,8333
20-4-19 ,"['Vulkanbet', 'STEP']"                                     ,"['9', '16']" ,Vertigo    ,Copenhagen Games 2019 B Tournament                                   ,8332
20-4-19 ,"['Vulkanbet', 'STEP']"                                     ,"['16', '9']" ,Nuke       ,Copenhagen Games 2019 B Tournament                                   ,8332
20-4-19 ,"['STEP', 'Vulkanbet']"                                     ,"['25', '21']",Train      ,Copenhagen Games 2019 B Tournament                                   ,8332
20-4-19 ,"['FURIA', 'eUnited']"                                      ,"['16', '13']",Inferno    ,DreamHack Open Rio 2019                                              ,8331
20-4-19 ,"['eUnited', 'FURIA']"                                      ,"['8', '16']" ,Nuke       ,DreamHack Open Rio 2019                                              ,8331
20-4-19 ,"['Movistar Riders', 'Sprout']"                             ,"['10', '16']",Nuke       ,Copenhagen Games 2019                                                ,8330
20-4-19 ,"['Movistar Riders', 'Sprout']"                             ,"['16', '11']",Vertigo    ,Copenhagen Games 2019                                                ,8330
20-4-19 ,"['Movistar Riders', 'Sprout']"                             ,"['12', '16']",Inferno    ,Copenhagen Games 2019                                                ,8330
20-4-19 ,"['Locastic', 'TRTRR']"                                     ,"['16', '11']",Mirage     ,CSadria Clan Championship Season 3 Finals                            ,8329
20-4-19 ,"['Locastic', 'TRTRR']"                                     ,"['16', '11']",Inferno    ,CSadria Clan Championship Season 3 Finals                            ,8329
20-4-19 ,"['W7M', 'Redemption POA']"                                 ,"['16', '0']" ,Overpass   ,DreamHack Open Rio 2019                                              ,8328
20-4-19 ,"['Redemption POA', 'W7M']"                                 ,"['8', '16']" ,Inferno    ,DreamHack Open Rio 2019                                              ,8328
20-4-19 ,"['Assassins', 'CLG Red']"                                  ,"['10', '16']",Train      ,Copenhagen Games 2019 Female                                         ,8327
20-4-19 ,"['CLG Red', 'Assassins']"                                  ,"['16', '5']" ,Nuke       ,Copenhagen Games 2019 Female                                         ,8327
20-4-19 ,"['Natus Vincere', 'G2']"                                   ,"['14', '16']",Nuke       ,ESL Pro League Season 9 Europe                                       ,8326
20-4-19 ,"['G2', 'Natus Vincere']"                                   ,"['11', '16']",Train      ,ESL Pro League Season 9 Europe                                       ,8326
20-4-19 ,"['G2', 'Natus Vincere']"                                   ,"['16', '9']" ,Overpass   ,ESL Pro League Season 9 Europe                                       ,8326
20-4-19 ,"['AGF', 'STEP']"                                           ,"['16', '11']",Inferno    ,Copenhagen Games 2019 B Tournament                                   ,8325
20-4-19 ,"['AGF', 'STEP']"                                           ,"['16', '13']",Train      ,Copenhagen Games 2019 B Tournament                                   ,8325
20-4-19 ,"['INTZ', 'FURIA']"                                         ,"['3', '16']" ,Nuke       ,DreamHack Open Rio 2019                                              ,8324
20-4-19 ,"['FURIA', 'INTZ']"                                         ,"['16', '4']" ,Train      ,DreamHack Open Rio 2019                                              ,8324
20-4-19 ,"['forZe', 'Sprout']"                                       ,"['15', '19']",Nuke       ,Copenhagen Games 2019                                                ,8323
20-4-19 ,"['Sprout', 'forZe']"                                       ,"['11', '16']",Mirage     ,Copenhagen Games 2019                                                ,8323
20-4-19 ,"['forZe', 'Sprout']"                                       ,"['16', '8']" ,Inferno    ,Copenhagen Games 2019                                                ,8323
20-4-19 ,"['Locastic', 'Akopalipsa']"                                ,"['3', '16']" ,Nuke       ,CSadria Clan Championship Season 3 Finals                            ,8322
20-4-19 ,"['Locastic', 'Akopalipsa']"                                ,"['12', '16']",Inferno    ,CSadria Clan Championship Season 3 Finals                            ,8322
20-4-19 ,"['W7M', 'Valiance']"                                       ,"['7', '16']" ,Inferno    ,DreamHack Open Rio 2019                                              ,8321
20-4-19 ,"['Valiance', 'W7M']"                                       ,"['16', '8']" ,Nuke       ,DreamHack Open Rio 2019                                              ,8321
20-4-19 ,"['TolóPeek', 'pzd']"                                       ,"['11', '16']",Overpass   ,Infinity Coliseum LAN 50                                             ,8320
20-4-19 ,"['fnatic', 'Windigo']"                                     ,"['16', '10']",Train      ,ESL Pro League Season 9 Europe                                       ,8319
20-4-19 ,"['Windigo', 'fnatic']"                                     ,"['16', '13']",Mirage     ,ESL Pro League Season 9 Europe                                       ,8319
20-4-19 ,"['fnatic', 'Windigo']"                                     ,"['16', '12']",Nuke       ,ESL Pro League Season 9 Europe                                       ,8319
20-4-19 ,"['EXEC', 'eEriness']"                                      ,"['12', '16']",Mirage     ,Infinity Coliseum LAN 50                                             ,8318
20-4-19 ,"['DJAEVELS', 'lesgedi']"                                   ,"['17', '19']",Mirage     ,TalTech 2019 - Spring                                                ,8317
20-4-19 ,"['lesgedi', 'DJAEVELS']"                                   ,"['9', '16']" ,Inferno    ,TalTech 2019 - Spring                                                ,8317
20-4-19 ,"['DJAEVELS', 'lesgedi']"                                   ,"['7', '16']" ,Train      ,TalTech 2019 - Spring                                                ,8317
21-4-19 ,"['WORTEX', 'Esi Pirmais']"                                 ,"['16', '10']",Inferno    ,TalTech 2019 - Spring                                                ,8316
21-4-19 ,"['MIBR', 'Envy']"                                          ,"['16', '14']",Cache      ,ESL Pro League Season 9 Americas                                     ,8315
21-4-19 ,"['Envy', 'MIBR']"                                          ,"['4', '16']" ,Train      ,ESL Pro League Season 9 Americas                                     ,8315
21-4-19 ,"['Cloud9', 'Luminosity']"                                  ,"['16', '11']",Dust2      ,ESL Pro League Season 9 Americas                                     ,8314
21-4-19 ,"['Luminosity', 'Cloud9']"                                  ,"['16', '14']",Inferno    ,ESL Pro League Season 9 Americas                                     ,8314
21-4-19 ,"['Cloud9', 'Luminosity']"                                  ,"['16', '12']",Mirage     ,ESL Pro League Season 9 Americas                                     ,8314
21-4-19 ,"['WORTEX', 'DJAEVELS']"                                    ,"['13', '16']",Inferno    ,TalTech 2019 - Spring                                                ,8313
21-4-19 ,"['DJAEVELS', 'WORTEX']"                                    ,"['16', '13']",Mirage     ,TalTech 2019 - Spring                                                ,8313
21-4-19 ,"['TYLOO', 'ViCi']"                                         ,"['16', '1']" ,Dust2      ,ESL Pro League Season 9 Asia-Pacific                                 ,8312
21-4-19 ,"['ViCi', 'TYLOO']"                                         ,"['9', '16']" ,Mirage     ,ESL Pro League Season 9 Asia-Pacific                                 ,8312
21-4-19 ,"['TolóPeek', 'eEriness']"                                  ,"['11', '16']",Inferno    ,Infinity Coliseum LAN 50                                             ,8311
21-4-19 ,"['TolóPeek', 'eEriness']"                                  ,"['3', '16']" ,Overpass   ,Infinity Coliseum LAN 50                                             ,8311
21-4-19 ,"['5POWER', 'MVP PK']"                                      ,"['7', '16']" ,Dust2      ,ESL Pro League Season 9 Asia-Pacific                                 ,8310
21-4-19 ,"['5POWER', 'MVP PK']"                                      ,"['7', '16']" ,Train      ,ESL Pro League Season 9 Asia-Pacific                                 ,8310
21-4-19 ,"['lesgedi', 'DJAEVELS']"                                   ,"['11', '16']",Mirage     ,TalTech 2019 - Spring                                                ,8309
21-4-19 ,"['DJAEVELS', 'lesgedi']"                                   ,"['8', '16']" ,Train      ,TalTech 2019 - Spring                                                ,8309
21-4-19 ,"['lesgedi', 'DJAEVELS']"                                   ,"['8', '16']" ,Cache      ,TalTech 2019 - Spring                                                ,8309
21-4-19 ,"['lesgedi', 'DJAEVELS']"                                   ,"['11', '16']",Overpass   ,TalTech 2019 - Spring                                                ,8309
21-4-19 ,"['eEriness', 'pzd']"                                       ,"['14', '16']",Overpass   ,Infinity Coliseum LAN 50                                             ,8308
21-4-19 ,"['eEriness', 'pzd']"                                       ,"['11', '16']",Inferno    ,Infinity Coliseum LAN 50                                             ,8308
21-4-19 ,"['DreamEaters', 'QQ']"                                     ,"['16', '13']",Cache      ,Rival Cyber Cup                                                      ,8307
21-4-19 ,"['QQ', 'DreamEaters']"                                     ,"['4', '16']" ,Inferno    ,Rival Cyber Cup                                                      ,8307
21-4-19 ,"['Vaevictis', 'BlinkDagger']"                              ,"['16', '10']",Dust2      ,Rival Cyber Cup                                                      ,8306
21-4-19 ,"['BlinkDagger', 'Vaevictis']"                              ,"['16', '14']",Mirage     ,Rival Cyber Cup                                                      ,8306
21-4-19 ,"['BlinkDagger', 'Vaevictis']"                              ,"['10', '16']",Train      ,Rival Cyber Cup                                                      ,8306
21-4-19 ,"['Sharks', 'FURIA']"                                       ,"['13', '16']",Inferno    ,DreamHack Open Rio 2019                                              ,8305
21-4-19 ,"['FURIA', 'Sharks']"                                       ,"['16', '4']" ,Vertigo    ,DreamHack Open Rio 2019                                              ,8304
21-4-19 ,"['EHOME', '5POWER']"                                       ,"['20', '22']",Dust2      ,Asian Development League 2019 - Season 1                             ,8303
21-4-19 ,"['5POWER', 'EHOME']"                                       ,"['13', '16']",Nuke       ,Asian Development League 2019 - Season 1                             ,8303
21-4-19 ,"['5POWER', 'EHOME']"                                       ,"['16', '7']" ,Inferno    ,Asian Development League 2019 - Season 1                             ,8303
21-4-19 ,"['London', 'DarkSpawn']"                                   ,"['28', '25']",Inferno    ,Insomnia64                                                           ,8302
21-4-19 ,"['DarkSpawn', 'London']"                                   ,"['7', '16']" ,Nuke       ,Insomnia64                                                           ,8302
21-4-19 ,"['AVANGAR', 'Valiance']"                                   ,"['16', '12']",Train      ,DreamHack Open Rio 2019                                              ,8301
21-4-19 ,"['Valiance', 'AVANGAR']"                                   ,"['16', '10']",Inferno    ,DreamHack Open Rio 2019                                              ,8301
21-4-19 ,"['Valiance', 'AVANGAR']"                                   ,"['12', '16']",Dust2      ,DreamHack Open Rio 2019                                              ,8301
21-4-19 ,"['Natus Vincere', 'fnatic']"                               ,"['16', '11']",Nuke       ,ESL Pro League Season 9 Europe                                       ,8300
21-4-19 ,"['fnatic', 'Natus Vincere']"                               ,"['16', '8']" ,Overpass   ,ESL Pro League Season 9 Europe                                       ,8300
21-4-19 ,"['fnatic', 'Natus Vincere']"                               ,"['13', '16']",Inferno    ,ESL Pro League Season 9 Europe                                       ,8300
21-4-19 ,"['Fierce', 'Exillium']"                                    ,"['10', '16']",Train      ,Insomnia64                                                           ,8299
21-4-19 ,"['Exillium', 'Fierce']"                                    ,"['8', '16']" ,Overpass   ,Insomnia64                                                           ,8299
21-4-19 ,"['Exillium', 'Fierce']"                                    ,"['7', '16']" ,Mirage     ,Insomnia64                                                           ,8299
21-4-19 ,"['QQ', 'BlinkDagger']"                                     ,"['16', '13']",Dust2      ,Rival Cyber Cup                                                      ,8298
21-4-19 ,"['BlinkDagger', 'QQ']"                                     ,"['14', '16']",Mirage     ,Rival Cyber Cup                                                      ,8298
21-4-19 ,"['DreamEaters', 'Vaevictis']"                              ,"['16', '11']",Inferno    ,Rival Cyber Cup                                                      ,8297
21-4-19 ,"['FURIA', 'AVANGAR']"                                      ,"['16', '2']" ,Vertigo    ,DreamHack Open Rio 2019                                              ,8296
21-4-19 ,"['FURIA', 'AVANGAR']"                                      ,"['8', '16']" ,Inferno    ,DreamHack Open Rio 2019                                              ,8296
21-4-19 ,"['FURIA', 'AVANGAR']"                                      ,"['16', '19']",Train      ,DreamHack Open Rio 2019                                              ,8296
21-4-19 ,"['G2', 'Windigo']"                                         ,"['20', '22']",Train      ,ESL Pro League Season 9 Europe                                       ,8295
21-4-19 ,"['Windigo', 'G2']"                                         ,"['13', '16']",Dust2      ,ESL Pro League Season 9 Europe                                       ,8295
21-4-19 ,"['G2', 'Windigo']"                                         ,"['16', '4']" ,Inferno    ,ESL Pro League Season 9 Europe                                       ,8295
21-4-19 ,"['Fierce', 'DarkSpawn']"                                   ,"['16', '8']" ,Inferno    ,Insomnia64                                                           ,8294
21-4-19 ,"['DarkSpawn', 'Fierce']"                                   ,"['19', '17']",Train      ,Insomnia64                                                           ,8294
21-4-19 ,"['Fierce', 'DarkSpawn']"                                   ,"['5', '16']" ,Mirage     ,Insomnia64                                                           ,8294
22-4-19 ,"['MIBR', 'Cloud9']"                                        ,"['16', '9']" ,Overpass   ,ESL Pro League Season 9 Americas                                     ,8293
22-4-19 ,"['Cloud9', 'MIBR']"                                        ,"['1', '16']" ,Train      ,ESL Pro League Season 9 Americas                                     ,8293
22-4-19 ,"['Envy', 'Luminosity']"                                    ,"['16', '9']" ,Train      ,ESL Pro League Season 9 Americas                                     ,8292
22-4-19 ,"['Luminosity', 'Envy']"                                    ,"['16', '7']" ,Inferno    ,ESL Pro League Season 9 Americas                                     ,8292
22-4-19 ,"['Envy', 'Luminosity']"                                    ,"['5', '16']" ,Cache      ,ESL Pro League Season 9 Americas                                     ,8292
22-4-19 ,"['Grayhound', 'Ground Zero']"                              ,"['16', '4']" ,Inferno    ,ESL Pro League Season 9 Asia-Pacific                                 ,8291
22-4-19 ,"['Ground Zero', 'Grayhound']"                              ,"['6', '16']" ,Nuke       ,ESL Pro League Season 9 Asia-Pacific                                 ,8291
22-4-19 ,"['Chiefs', 'AVANT']"                                       ,"['16', '13']",Train      ,ESL Pro League Season 9 Asia-Pacific                                 ,8290
22-4-19 ,"['AVANT', 'Chiefs']"                                       ,"['10', '16']",Nuke       ,ESL Pro League Season 9 Asia-Pacific                                 ,8290
22-4-19 ,"['DarkSpawn', 'London']"                                   ,"['23', '25']",Mirage     ,Insomnia64                                                           ,8289
22-4-19 ,"['London', 'DarkSpawn']"                                   ,"['16', '7']" ,Inferno    ,Insomnia64                                                           ,8289
22-4-19 ,"['5POWER', 'BOOT-d[S]']"                                   ,"['16', '9']" ,Inferno    ,Asian Development League 2019 - Season 1                             ,8288
