Date,Teams,Score,Map,Event,Series
4-3-20,"['Ignis', 'Mazaalai']","['12', '16']",Dust2,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25512
4-3-20,"['Wisla Krakow', 'Unicorns of Love']","['14', '16']",Nuke,ESEA MDL Season 33 Europe,25511
4-3-20,"['Sprout', 'Spirit']","['12', '16']",Nuke,ESEA MDL Season 33 Europe,25510
4-3-20,"['PACT', 'Japaleno']","['8', '16']",Overpass,ESEA MDL Season 33 Europe,25509
4-3-20,"['Singularity', 'Illuminar']","['14', '16']",Mirage,ESEA MDL Season 33 Europe,25508
4-3-20,"['AVEZ', 'BIG']","['11', '16']",Inferno,Flashpoint 1 Global Qualifier - Pinnacle Open,25507
4-3-20,"['AVEZ', 'BIG']","['14', '16']",Vertigo,Flashpoint 1 Global Qualifier - Pinnacle Open,25507
4-3-20,"['PACT', 'AGO']","['9', '16']",Inferno,ESEA MDL Season 33 Europe,25506
4-3-20,"['Spirit', 'Japaleno']","['19', '16']",Dust2,ESEA MDL Season 33 Europe,25505
4-3-20,"['Singularity', 'Wisla Krakow']","['16', '12']",Nuke,ESEA MDL Season 33 Europe,25504
4-3-20,"['Redemption POA', 'Chaos']","['11', '16']",Overpass,Flashpoint 1 Global Qualifier - Pinnacle Open,25503
4-3-20,"['Chaos', 'Redemption POA']","['16', '5']",Inferno,Flashpoint 1 Global Qualifier - Pinnacle Open,25503
4-3-20,"['RED Canids', 'Isurus']","['16', '3']",Train,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25502
4-3-20,"['RED Canids', 'Isurus']","['16', '10']",Overpass,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25502
4-3-20,"['DETONA', 'BIG']","['8', '16']",Inferno,Flashpoint 1 Global Qualifier - Pinnacle Open,25501
4-3-20,"['DETONA', 'BIG']","['10', '16']",Mirage,Flashpoint 1 Global Qualifier - Pinnacle Open,25501
5-3-20,"['BOOM', 'Imperial']","['13', '16']",Dust2,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25500
5-3-20,"['BOOM', 'Imperial']","['16', '9']",Mirage,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25499
5-3-20,"['BOOM', 'Imperial']","['16', '7']",Nuke,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25499
5-3-20,"['paiN', 'TeamOne']","['7', '16']",Nuke,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25498
5-3-20,"['TeamOne', 'paiN']","['16', '7']",Dust2,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25498
5-3-20,"['Divine', 'Mythic']","['15', '19']",Overpass,ESEA MDL Season 33 North America,25497
5-3-20,"['Big Frames', 'Infinity']","['16', '12']",Mirage,ESEA MDL Season 33 North America,25496
5-3-20,"['LiViD', 'Station7']","['10', '16']",Mirage,ESEA MDL Season 33 North America,25495
5-3-20,"['Triumph', 'Rugratz']","['16', '12']",Inferno,ESEA MDL Season 33 North America,25494
5-3-20,"['eUnited', 'Bad News Bears']","['12', '16']",Nuke,ESEA MDL Season 33 North America,25493
5-3-20,"['Swole Identity', 'In The Lab']","['13', '16']",Train,ESEA MDL Season 33 North America,25492
5-3-20,"['Copenhagen Flames', 'Chaos']","['10', '16']",Mirage,Flashpoint 1 Global Qualifier - Pinnacle Open,25491
5-3-20,"['Chaos', 'Copenhagen Flames']","['12', '16']",Nuke,Flashpoint 1 Global Qualifier - Pinnacle Open,25491
5-3-20,"['Copenhagen Flames', 'Chaos']","['2', '16']",Inferno,Flashpoint 1 Global Qualifier - Pinnacle Open,25491
5-3-20,"['Recon 5', 'New England Whalers']","['16', '5']",Nuke,ESEA MDL Season 33 North America,25490
5-3-20,"['LiViD', 'Infinity']","['16', '7']",Train,ESEA MDL Season 33 North America,25489
5-3-20,"['In The Lab', 'Mythic']","['9', '16']",Nuke,ESEA MDL Season 33 North America,25488
5-3-20,"['Under 21', 'Station7']","['16', '10']",Inferno,ESEA MDL Season 33 North America,25487
5-3-20,"['Triumph', 'Swole Identity']","['16', '11']",Inferno,ESEA MDL Season 33 North America,25486
5-3-20,"['LiViD', 'New England Whalers']","['16', '10']",Nuke,ESEA MDL Season 33 North America,25485
5-3-20,"['Recon 5', 'Triumph']","['16', '14']",Nuke,ESEA MDL Season 33 North America,25484
5-3-20,"['Skyfire', 'Rooster']","['7', '16']",Vertigo,ESL Australia & NZ Championship Season 10,25483
5-3-20,"['Skyfire', 'Rooster']","['10', '16']",Mirage,ESL Australia & NZ Championship Season 10,25483
5-3-20,"['Paradox', 'MARKandLARRY']","['16', '8']",Overpass,LPL Pro League Season 4,25482
5-3-20,"['MARKandLARRY', 'Paradox']","['19', '17']",Dust2,LPL Pro League Season 4,25482
5-3-20,"['MARKandLARRY', 'Paradox']","['7', '16']",Mirage,LPL Pro League Season 4,25482
5-3-20,"['D13', 'Updraft']","['16', '11']",Nuke,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25481
5-3-20,"['Updraft', 'D13']","['8', '16']",Vertigo,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25481
5-3-20,"['Ignis', 'MVP PK']","['16', '19']",Inferno,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25480
5-3-20,"['MVP PK', 'Ignis']","['16', '14']",Dust2,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25480
5-3-20,"['EHOME', 'Invictus']","['16', '4']",Mirage,Huya Pro League - Spring 2020,25479
5-3-20,"['EHOME', 'Invictus']","['16', '14']",Nuke,Huya Pro League - Spring 2020,25479
5-3-20,"['AVANT', 'Airborne']","['16', '4']",Inferno,ESEA MDL Season 33 Australia,25478
5-3-20,"['FURY', 'i sleep']","['19', '17']",Vertigo,ESEA MDL Season 33 Australia,25477
5-3-20,"['Eimi Fukada FC', 'Paradox']","['25', '22']",Train,ESL Australia & NZ Championship Season 10,25476
5-3-20,"['Paradox', 'Eimi Fukada FC']","['16', '11']",Dust2,ESL Australia & NZ Championship Season 10,25476
5-3-20,"['Paradox', 'Eimi Fukada FC']","['16', '13']",Inferno,ESL Australia & NZ Championship Season 10,25476
5-3-20,"['PC419', 'Rooster']","['1', '16']",Inferno,LPL Pro League Season 4,25475
5-3-20,"['Rooster', 'PC419']","['16', '3']",Mirage,LPL Pro League Season 4,25475
5-3-20,"['TIGER', 'Mazaalai']","['17', '19']",Mirage,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25474
5-3-20,"['Mazaalai', 'TIGER']","['16', '4']",Nuke,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25474
5-3-20,"['GamerLegion', 'Illuminar']","['16', '6']",Mirage,ESEA MDL Season 33 Europe,25473
5-3-20,"['Camel Riders', 'Aequus']","['16', '11']",Inferno,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25472
5-3-20,"['Camel Riders', 'Aequus']","['6', '16']",Overpass,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25472
5-3-20,"['Camel Riders', 'Aequus']","['16', '10']",Train,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25472
5-3-20,"['ATK', 'Yalla']","['16', '6']",Inferno,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25471
5-3-20,"['Yalla', 'ATK']","['16', '9']",Overpass,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25471
5-3-20,"['Yalla', 'ATK']","['16', '14']",Nuke,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25471
5-3-20,"['Goliath', 'NASR']","['16', '12']",Overpass,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25470
5-3-20,"['NASR', 'Goliath']","['16', '11']",Inferno,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25470
5-3-20,"['Goliath', 'NASR']","['16', '6']",Mirage,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25470
5-3-20,"['JustPassingBy', 'Finest']","['16', '12']",Vertigo,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25469
5-3-20,"['Finest', 'JustPassingBy']","['16', '14']",Train,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25469
5-3-20,"['JustPassingBy', 'Finest']","['10', '16']",Dust2,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25469
5-3-20,"['Wisla Krakow', 'Sprout']","['14', '16']",Train,ESEA MDL Season 33 Europe,25468
5-3-20,"['forZe', 'SpeedRunners']","['16', '3']",Nuke,CIS Minor Closed Qualifier - ESL One Rio 2020,25467
5-3-20,"['SpeedRunners', 'forZe']","['12', '16']",Inferno,CIS Minor Closed Qualifier - ESL One Rio 2020,25467
5-3-20,"['Nemiga', '1WIN']","['7', '16']",Nuke,CIS Minor Closed Qualifier - ESL One Rio 2020,25466
5-3-20,"['1WIN', 'Nemiga']","['16', '6']",Inferno,CIS Minor Closed Qualifier - ESL One Rio 2020,25466
5-3-20,"['Gambit Youngsters', ""eL'quvet""]","['16', '7']",Mirage,CIS Minor Closed Qualifier - ESL One Rio 2020,25465
5-3-20,"[""eL'quvet"", 'Gambit Youngsters']","['16', '19']",Train,CIS Minor Closed Qualifier - ESL One Rio 2020,25465
5-3-20,"['Spirit', 'SG.pro']","['16', '13']",Vertigo,CIS Minor Closed Qualifier - ESL One Rio 2020,25464
5-3-20,"['SG.pro', 'Spirit']","['5', '16']",Nuke,CIS Minor Closed Qualifier - ESL One Rio 2020,25464
5-3-20,"['Winstrike', 'HellRaisers']","['16', '6']",Train,CIS Minor Closed Qualifier - ESL One Rio 2020,25463
5-3-20,"['Winstrike', 'HellRaisers']","['19', '17']",Overpass,CIS Minor Closed Qualifier - ESL One Rio 2020,25463
5-3-20,"['Syman', 'fbg']","['22', '20']",Dust2,CIS Minor Closed Qualifier - ESL One Rio 2020,25462
5-3-20,"['fbg', 'Syman']","['12', '16']",Inferno,CIS Minor Closed Qualifier - ESL One Rio 2020,25462
5-3-20,"['Hard Legion', 'Unique']","['12', '16']",Dust2,CIS Minor Closed Qualifier - ESL One Rio 2020,25461
5-3-20,"['Unique', 'Hard Legion']","['12', '16']",Train,CIS Minor Closed Qualifier - ESL One Rio 2020,25461
5-3-20,"['Unique', 'Hard Legion']","['11', '16']",Mirage,CIS Minor Closed Qualifier - ESL One Rio 2020,25461
5-3-20,"['Espada', 'pro100']","['16', '8']",Train,CIS Minor Closed Qualifier - ESL One Rio 2020,25460
5-3-20,"['pro100', 'Espada']","['19', '17']",Overpass,CIS Minor Closed Qualifier - ESL One Rio 2020,25460
5-3-20,"['pro100', 'Espada']","['11', '16']",Mirage,CIS Minor Closed Qualifier - ESL One Rio 2020,25460
5-3-20,"['GamerLegion', 'PACT']","['16', '4']",Train,ESEA MDL Season 33 Europe,25459
5-3-20,"['Japaleno', 'Illuminar']","['16', '4']",Overpass,ESEA MDL Season 33 Europe,25458
5-3-20,"['PACT', 'Unicorns of Love']","['9', '16']",Vertigo,ESEA MDL Season 33 Europe,25457
5-3-20,"['HAVU', 'BIG']","['12', '16']",Mirage,Flashpoint 1 Global Qualifier - Pinnacle Open,25456
5-3-20,"['HAVU', 'BIG']","['13', '16']",Dust2,Flashpoint 1 Global Qualifier - Pinnacle Open,25456
5-3-20,"['Singularity', 'Movistar Riders']","['12', '16']",Mirage,ESEA MDL Season 33 Europe,25455
5-3-20,"['Gambit Youngsters', '1WIN']","['16', '6']",Dust2,CIS Minor Closed Qualifier - ESL One Rio 2020,25454
5-3-20,"['1WIN', 'Gambit Youngsters']","['9', '16']",Mirage,CIS Minor Closed Qualifier - ESL One Rio 2020,25454
5-3-20,"['Winstrike', 'forZe']","['16', '14']",Vertigo,CIS Minor Closed Qualifier - ESL One Rio 2020,25453
5-3-20,"['Winstrike', 'forZe']","['16', '13']",Mirage,CIS Minor Closed Qualifier - ESL One Rio 2020,25453
5-3-20,"['Hard Legion', 'Syman']","['16', '11']",Overpass,CIS Minor Closed Qualifier - ESL One Rio 2020,25452
5-3-20,"['Syman', 'Hard Legion']","['16', '7']",Mirage,CIS Minor Closed Qualifier - ESL One Rio 2020,25452
5-3-20,"['Hard Legion', 'Syman']","['14', '16']",Inferno,CIS Minor Closed Qualifier - ESL One Rio 2020,25452
5-3-20,"['ATK', 'NASR']","['16', '10']",Inferno,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25451
5-3-20,"['NASR', 'ATK']","['16', '4']",Train,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25451
5-3-20,"['ATK', 'NASR']","['16', '6']",Mirage,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25451
5-3-20,"['Goliath', 'Yalla']","['17', '19']",Train,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25450
5-3-20,"['Yalla', 'Goliath']","['16', '4']",Inferno,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25450
5-3-20,"['Spirit', 'Espada']","['16', '14']",Mirage,CIS Minor Closed Qualifier - ESL One Rio 2020,25449
5-3-20,"['Espada', 'Spirit']","['14', '16']",Nuke,CIS Minor Closed Qualifier - ESL One Rio 2020,25449
5-3-20,"['AGO', 'Singularity']","['16', '8']",Mirage,ESEA MDL Season 33 Europe,25448
5-3-20,"['Finest', 'Camel Riders']","['16', '7']",Inferno,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25447
5-3-20,"['Camel Riders', 'Finest']","['16', '8']",Nuke,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25447
5-3-20,"['Finest', 'Camel Riders']","['14', '16']",Mirage,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25447
5-3-20,"['JustPassingBy', 'Aequus']","['16', '10']",Inferno,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25446
5-3-20,"['Aequus', 'JustPassingBy']","['16', '13']",Dust2,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25446
5-3-20,"['Aequus', 'JustPassingBy']","['16', '9']",Nuke,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25446
5-3-20,"['Orgless', 'Chaos']","['16', '6']",Overpass,Flashpoint 1 Global Qualifier - Pinnacle Open,25445
5-3-20,"['Chaos', 'Orgless']","['16', '12']",Nuke,Flashpoint 1 Global Qualifier - Pinnacle Open,25444
5-3-20,"['Orgless', 'Chaos']","['16', '11']",Inferno,Flashpoint 1 Global Qualifier - Pinnacle Open,25444
5-3-20,"['BOOM', 'TeamOne']","['16', '1']",Inferno,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25443
5-3-20,"['TeamOne', 'BOOM']","['9', '16']",Mirage,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25443
6-3-20,"['BOOM', 'Isurus']","['16', '4']",Overpass,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25442
6-3-20,"['Isurus', 'BOOM']","['17', '19']",Mirage,Americas Minor South America Closed Qualifier - ESL One Rio 2020,25442
6-3-20,"['Infinity', 'Rugratz']","['4', '16']",Overpass,ESEA MDL Season 33 North America,25441
6-3-20,"['eUnited', 'Divine']","['16', '6']",Vertigo,ESEA MDL Season 33 North America,25440
6-3-20,"['Infinity', 'Monstars']","['16', '7']",Dust2,ESEA MDL Season 33 North America,25439
6-3-20,"['New England Whalers', 'Swole Identity']","['12', '16']",Mirage,ESEA MDL Season 33 North America,25438
6-3-20,"['Triumph', 'LiViD']","['19', '17']",Inferno,ESEA MDL Season 33 North America,25437
6-3-20,"['Monstars', 'Swole Identity']","['14', '16']",Train,ESEA MDL Season 33 North America,25436
6-3-20,"['Under 21', 'LiViD']","['16', '9']",Inferno,ESEA MDL Season 33 North America,25435
6-3-20,"['Big Frames', 'Triumph']","['20', '22']",Nuke,ESEA MDL Season 33 North America,25434
6-3-20,"['Triumph', 'New England Whalers']","['16', '2']",Overpass,ESEA MDL Season 33 North America,25433
6-3-20,"['OCG', 'Big Frames']","['11', '16']",Dust2,ESEA MDL Season 33 North America,25432
6-3-20,"['MVP PK', 'D13']","['12', '16']",Train,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25431
6-3-20,"['D13', 'MVP PK']","['16', '11']",Mirage,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25431
6-3-20,"['TIGER', 'D13']","['19', '17']",Inferno,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25430
6-3-20,"['D13', 'TIGER']","['16', '10']",Nuke,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25430
6-3-20,"['TIGER', 'D13']","['19', '15']",Dust2,Asia Minor East Asia Closed Qualifier - ESL One Rio 2020,25430
6-3-20,"['Goliath', 'Aequus']","['4', '16']",Mirage,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25429
6-3-20,"['Goliath', 'Aequus']","['2', '16']",Vertigo,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25429
6-3-20,"['ATK', 'Finest']","['19', '16']",Dust2,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25428
6-3-20,"['Finest', 'ATK']","['16', '4']",Inferno,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25428
6-3-20,"['ATK', 'Finest']","['14', '16']",Mirage,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25428
6-3-20,"['PACT', 'Wisla Krakow']","['16', '4']",Train,ESEA MDL Season 33 Europe,25427
6-3-20,"[""eL'quvet"", 'Nemiga']","['6', '16']",Dust2,CIS Minor Closed Qualifier - ESL One Rio 2020,25426
6-3-20,"[""eL'quvet"", 'Nemiga']","['5', '16']",Nuke,CIS Minor Closed Qualifier - ESL One Rio 2020,25426
6-3-20,"['fbg', 'Unique']","['9', '16']",Train,CIS Minor Closed Qualifier - ESL One Rio 2020,25425
6-3-20,"['Unique', 'fbg']","['16', '11']",Mirage,CIS Minor Closed Qualifier - ESL One Rio 2020,25425
6-3-20,"['pro100', 'SG.pro']","['16', '14']",Dust2,CIS Minor Closed Qualifier - ESL One Rio 2020,25424
6-3-20,"['pro100', 'SG.pro']","['17', '19']",Vertigo,CIS Minor Closed Qualifier - ESL One Rio 2020,25424
6-3-20,"['pro100', 'SG.pro']","['16', '2']",Mirage,CIS Minor Closed Qualifier - ESL One Rio 2020,25424
6-3-20,"['HellRaisers', 'SpeedRunners']","['10', '16']",Train,CIS Minor Closed Qualifier - ESL One Rio 2020,25423
6-3-20,"['SpeedRunners', 'HellRaisers']","['8', '16']",Inferno,CIS Minor Closed Qualifier - ESL One Rio 2020,25423
6-3-20,"['SpeedRunners', 'HellRaisers']","['10', '16']",Dust2,CIS Minor Closed Qualifier - ESL One Rio 2020,25423
6-3-20,"['Yalla', 'Camel Riders']","['16', '4']",Mirage,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25422
6-3-20,"['Camel Riders', 'Yalla']","['16', '4']",Nuke,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25422
6-3-20,"['Camel Riders', 'Yalla']","['19', '17']",Train,Asia Minor Middle East Closed Qualifier - ESL One Rio 2020,25422
6-3-20,"['GamerLegion', 'AGO']","['6', '16']",Inferno,ESEA MDL Season 33 Europe,25421
6-3-20,"['Nemiga', 'Hard Legion']","['14', '16']",Vertigo,CIS Minor Closed Qualifier - ESL One Rio 2020,25420
6-3-20,"['Nemiga', 'Hard Legion']","['8', '16']",Overpass,CIS Minor Closed Qualifier - ESL One Rio 2020,25420
6-3-20,"['1WIN', 'Unique']","['14', '16']",Train,CIS Minor Closed Qualifier - ESL One Rio 2020,25419
6-3-20,"['Unique', '1WIN']","['15', '19']",Nuke,CIS Minor Closed Qualifier - ESL One Rio 2020,25419
6-3-20,"['Unique', '1WIN']","['16', '13']",Dust2,CIS Minor Closed Qualifier - ESL One Rio 2020,25419
6-3-20,"['Espada', 'HellRaisers']","['16', '9']",Mirage,CIS Minor Closed Qualifier - ESL One Rio 2020,25418
6-3-20,"['HellRaisers', 'Espada']","['12', '16']",Dust2,CIS Minor Closed Qualifier - ESL One Rio 2020,25418
6-3-20,"['Wisla Krakow', 'AGO']","['14', '16']",Mirage,ESEA MDL Season 33 Europe,25417
6-3-20,"['forZe', 'pro100']","['19', '15']",Dust2,CIS Minor Closed Qualifier - ESL One Rio 2020,25416
6-3-20,"['pro100', 'forZe']","['13', '16']",Inferno,CIS Minor Closed Qualifier - ESL One Rio 2020,25415
7-3-20,"['EGOBOYZ', 'Gorillaz Pride']","['4', '16']",Vertigo,Movistar LPG Season 3,25414
7-3-20,"['EGOBOYZ', 'Gorillaz Pride']","['16', '5']",Mirage,Movistar LPG Season 3,25414
7-3-20,"['EGOBOYZ', 'Gorillaz Pride']","['16', '10']",Inferno,Movistar LPG Season 3,25414
7-3-20,"['Renegades', 'catman']","['16', '4']",Dust2,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25413
7-3-20,"['catman', 'Renegades']","['9', '16']",Inferno,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25413
7-3-20,"['AVANT', 'Ground Zero']","['16', '11']",Inferno,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25412
7-3-20,"['Ground Zero', 'AVANT']","['9', '16']",Overpass,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25412
7-3-20,"['Chiefs', 'Rooster']","['16', '14']",Mirage,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25411
7-3-20,"['Rooster', 'Chiefs']","['16', '9']",Train,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25411
7-3-20,"['Rooster', 'Chiefs']","['16', '12']",Inferno,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25411
7-3-20,"['ORDER', 'Skyfire']","['22', '20']",Mirage,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25410
7-3-20,"['Skyfire', 'ORDER']","['7', '16']",Vertigo,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25410
7-3-20,"['Triumph', 'Infinity']","['16', '10']",Dust2,ESEA MDL Season 33 North America,25409
7-3-20,"['Under 21', 'Divine']","['16', '3']",Mirage,ESEA MDL Season 33 North America,25408
7-3-20,"['Station7', 'Triumph']","['12', '16']",Overpass,ESEA MDL Season 33 North America,25407
7-3-20,"['Recon 5', 'Divine']","['16', '1']",Inferno,ESEA MDL Season 33 North America,25406
7-3-20,"['Under 21', 'In The Lab']","['16', '5']",Mirage,ESEA MDL Season 33 North America,25405
7-3-20,"['Infamous', 'Supremacy']","['7', '16']",Mirage,Movistar LPG Season 3,25404
7-3-20,"['Supremacy', 'Infamous']","['16', '7']",Train,Movistar LPG Season 3,25404
7-3-20,"['Ground Zero', 'catman']","['16', '12']",Mirage,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25403
7-3-20,"['catman', 'Ground Zero']","['7', '16']",Nuke,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25403
7-3-20,"['Renegades', 'AVANT']","['16', '19']",Train,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25402
7-3-20,"['AVANT', 'Renegades']","['12', '16']",Inferno,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25402
7-3-20,"['Renegades', 'AVANT']","['16', '6']",Nuke,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25402
7-3-20,"['TYLOO', 'Wubbalubbadubdub']","['16', '6']",Dust2,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25401
7-3-20,"['Wubbalubbadubdub', 'TYLOO']","['5', '16']",Train,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25401
7-3-20,"['EHOME', 'OneThree']","['16', '5']",Nuke,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25400
7-3-20,"['OneThree', 'EHOME']","['10', '16']",Train,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25400
7-3-20,"['Lucid Dream', 'Paper Rex']","['16', '8']",Overpass,Asia Minor SEA Closed Qualifier - ESL One Rio 2020,25399
7-3-20,"['Lucid Dream', 'Paper Rex']","['16', '13']",Nuke,Asia Minor SEA Closed Qualifier - ESL One Rio 2020,25399
7-3-20,"['BTRG', 'Blank']","['19', '17']",Overpass,Asia Minor SEA Closed Qualifier - ESL One Rio 2020,25398
7-3-20,"['Blank', 'BTRG']","['10', '16']",Inferno,Asia Minor SEA Closed Qualifier - ESL One Rio 2020,25398
7-3-20,"['Bren', 'Beyond']","['4', '16']",Overpass,Asia Minor SEA Closed Qualifier - ESL One Rio 2020,25397
7-3-20,"['Beyond', 'Bren']","['11', '16']",Nuke,Asia Minor SEA Closed Qualifier - ESL One Rio 2020,25397
7-3-20,"['Bren', 'Beyond']","['12', '16']",Inferno,Asia Minor SEA Closed Qualifier - ESL One Rio 2020,25397
7-3-20,"['Maple', 'HZ']","['6', '16']",Inferno,Asia Minor SEA Closed Qualifier - ESL One Rio 2020,25396
7-3-20,"['HZ', 'Maple']","['25', '23']",Nuke,Asia Minor SEA Closed Qualifier - ESL One Rio 2020,25396
7-3-20,"['R-Stars', 'Lynn Vision']","['10', '16']",Dust2,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25395
7-3-20,"['R-Stars', 'Lynn Vision']","['5', '16']",Train,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25395
7-3-20,"['JiJieHao', 'ViCi']","['16', '2']",Mirage,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25394
7-3-20,"['JiJieHao', 'ViCi']","['13', '16']",Nuke,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25394
7-3-20,"['JiJieHao', 'ViCi']","['4', '16']",Train,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25394
7-3-20,"['Chiefs', 'Skyfire']","['2', '16']",Inferno,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25393
7-3-20,"['Skyfire', 'Chiefs']","['11', '16']",Nuke,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25393
7-3-20,"['Chiefs', 'Skyfire']","['19', '17']",Train,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25393
7-3-20,"['ORDER', 'Rooster']","['16', '8']",Mirage,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25392
7-3-20,"['Rooster', 'ORDER']","['8', '16']",Nuke,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25392
7-3-20,"['TYLOO', 'Lynn Vision']","['16', '10']",Vertigo,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25391
7-3-20,"['Lynn Vision', 'TYLOO']","['8', '16']",Overpass,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25391
7-3-20,"['R-Stars', 'Wubbalubbadubdub']","['16', '9']",Dust2,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25390
7-3-20,"['Wubbalubbadubdub', 'R-Stars']","['7', '16']",Mirage,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25390
7-3-20,"['OneThree', 'JiJieHao']","['16', '14']",Mirage,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25389
7-3-20,"['JiJieHao', 'OneThree']","['19', '16']",Nuke,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25389
7-3-20,"['JiJieHao', 'OneThree']","['16', '11']",Train,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25389
7-3-20,"['EHOME', 'ViCi']","['19', '16']",Mirage,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25388
7-3-20,"['EHOME', 'ViCi']","['17', '19']",Nuke,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25388
7-3-20,"['EHOME', 'ViCi']","['8', '16']",Overpass,Asia Minor Greater China Closed Qualifier - ESL One Rio 2020,25388
7-3-20,"['Renegades', 'ORDER']","['14', '16']",Train,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25387
7-3-20,"['ORDER', 'Renegades']","['9', '16']",Nuke,Asia Minor Oceania Closed Qualifier - ESL One Rio 2020,25387
