Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,Bring Me The Horizon,Nemiga,14,16,Inferno
Team1,Bring Me The Horizon,Nemiga,7,16,Overpass
Team1,Bring Me The Horizon,Project X,11,16,Dust2
Team1,Bring Me The Horizon,Project X,6,16,Mirage
Team2,Bring Me The Horizon,Project X,16,4,Overpass
