Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,2BYL9,HellRaisers,16,12,Vertigo
Team1,2BYL9,HellRaisers,3,16,Nuke
Team1,2BYL9,HellRaisers,9,16,Mirage
Team1,2BYL9,Nemiga,16,10,Dust2
Team1,2BYL9,Nemiga,16,13,Mirage
Team1,2BYL9,Nemiga,3,16,Nuke
