Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,Rogue,Complexity,16,13,Overpass
Team1,Rogue,Liquid,16,12,Nuke
Team1,Rogue,Liquid,6,16,Dust2
Team2,Rogue,Bad News Bears,10,16,Dust2
Team2,Rogue,Complexity,11,16,Nuke
Team2,Rogue,Luminosity,16,3,Inferno
Team2,Rogue,Luminosity,16,4,Train
