Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,nebuloza,ARMADA,16,12,Mirage
Team1,nebuloza,PSYCHOACTIVE,7,16,Mirage
Team2,nebuloza,PSYCHOACTIVE,10,16,Mirage
