Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,SpaceStress,Fit-Pel,16,11,Nuke
Team1,SpaceStress,Inflames,1,16,Nuke
Team1,SpaceStress,Inflames,8,16,Inferno
Team1,SpaceStress,Reapers,16,14,Inferno
Team1,SpaceStress,Reapers,2,16,Vertigo
Team1,SpaceStress,Reapers,4,16,Dust2
Team2,SpaceStress,Fit-Pel,16,7,Inferno
