Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,HoP,GamePub,21,19,Mirage
Team1,HoP,Nexus,16,12,Mirage
Team2,HoP,Heavy KnockOut,16,6,Mirage
Team2,HoP,devils.one,13,16,Cache
