Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,Rysix,Alma,16,4,Overpass
Team1,Rysix,FREEROX,16,11,Overpass
Team1,Rysix,Neverest,16,11,Dust2
Team1,Rysix,Neverest,16,11,Nuke
Team1,Rysix,Neverest,16,11,Overpass
Team1,Rysix,Reapers,16,10,Mirage
Team1,Rysix,Reapers,16,14,Nuke
Team1,Rysix,ex-UP,10,16,Inferno
Team2,Rysix,LND,16,3,Vertigo
Team2,Rysix,Neverest,16,9,Vertigo
Team2,Rysix,Rejected,14,16,Nuke
Team2,Rysix,ex-UP,15,19,Overpass
