Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,Vital Spark,8EASY,16,19,Mirage
Team1,Vital Spark,8EASY,7,16,Train
Team1,Vital Spark,Aster,10,16,Mirage
Team1,Vital Spark,Aster,4,16,Cache
Team1,Vital Spark,IPET,3,16,Mirage
Team1,Vital Spark,wNv,16,11,Inferno
Team1,Vital Spark,wNv,16,14,Train
Team2,Vital Spark,IPET,11,16,Nuke
Team2,Vital Spark,Rstar,16,3,Inferno
Team2,Vital Spark,Rstar,16,4,Mirage
