Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,FFAmix,Aequus,12,16,Inferno
Team1,FFAmix,Aequus,16,14,Mirage
Team1,FFAmix,Aequus,22,19,Inferno
Team1,FFAmix,Aequus,9,16,Train
Team2,FFAmix,Aequus,16,9,Mirage
Team2,FFAmix,NOM,16,8,Overpass
