Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,Offbeat,MASSIVEimpact,16,10,Train
Team1,Offbeat,MASSIVEimpact,4,16,Mirage
Team1,Offbeat,Strings' Llama Pack,16,14,Overpass
Team1,Offbeat,Strings' Llama Pack,8,16,Nuke
