Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,Recursive,Genuine,16,12,Inferno
Team1,Recursive,Genuine,16,14,Dust2
Team1,Recursive,Ground Zero,16,14,Vertigo
Team2,Recursive,Bizarre,16,8,Inferno
Team2,Recursive,SYF,16,7,Inferno
