Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,GTV.Revolution,DivisionX,16,11,Inferno
Team1,GTV.Revolution,DivisionX,16,14,Vertigo
Team1,GTV.Revolution,DivisionX,6,16,Dust2
Team1,GTV.Revolution,Impunity,16,14,Dust2
Team1,GTV.Revolution,ViCi,3,16,Inferno
Team2,GTV.Revolution,MiTH.Maple,11,16,Train
Team2,GTV.Revolution,VTE,16,7,Dust2
