Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,Assassins,CLG Red,5,16,Nuke
Team1,Assassins,Dignitas fe,16,11,Dust2
Team1,Assassins,Dignitas fe,16,12,Inferno
Team1,Assassins,Dignitas fe,16,13,Overpass
Team1,Assassins,Dignitas fe,16,14,Dust2
Team2,Assassins,CLG Red,10,16,Train
Team2,Assassins,Dignitas fe,12,16,Inferno
Team2,Assassins,Dignitas fe,16,4,Nuke
Team2,Assassins,INTZ fe,16,9,Inferno
Team2,Assassins,Wildfire fe,16,2,Overpass
Team2,Assassins,Wildfire fe,16,7,Inferno
