Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,ex-Athletico,Paradox,16,10,Inferno
Team1,ex-Athletico,SYF,16,13,Mirage
Team2,ex-Athletico,Ground Zero,14,16,Overpass
Team2,ex-Athletico,Rooster,16,9,Inferno
