Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,kinetic,AGF,16,14,Inferno
Team1,kinetic,AGF,5,16,Train
Team1,kinetic,Ambush,16,14,Inferno
Team1,kinetic,Maknitude,8,16,Inferno
Team2,kinetic,Maknitude,13,16,Mirage
