Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,BBC,Legacy,16,10,Train
Team1,BBC,The Quest,16,14,Inferno
Team1,BBC,Thunder Logic,16,14,Train
Team1,BBC,Thunder Logic,9,16,Mirage
