Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,dizLown,Defusekids,16,13,Inferno
Team1,dizLown,TheDice,9,16,Dust2
Team1,dizLown,XDDD,16,11,Dust2
Team1,dizLown,XDDD,16,13,Mirage
Team2,dizLown,TheDice,10,16,Inferno
