Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,Sway,CLG Red,16,19,Inferno
Team1,Sway,CLG Red,3,16,Train
Team1,Sway,TYLOO fe,7,16,Overpass
Team2,Sway,TYLOO fe,12,16,Inferno
