Winner,Team1,Team2,Team1_Score,Team2_Score,Map
Team1,ATMOS,HAVU,12,16,Dust2
Team1,ATMOS,London,13,16,Dust2
Team1,ATMOS,Salamander,19,15,Dust2
Team1,ATMOS,Salamander,19,15,Inferno
Team1,ATMOS,Tricked,16,12,Inferno
Team1,ATMOS,x-kom,16,19,Nuke
Team2,ATMOS,London,10,16,Mirage
